 Exceptional C++: 47 Engineering Puzzles, Programming Problems, and Solutions;201615622;9,7802E+12; Herb Sutter;Addison-Wesley Professional;problems, solutions, programming, puzzles, engineering, exceptional;240;28/11/1999;Paperback;54.99 USD
 C# 5.0 Pocket Reference: Instant Help for C# 5.0 Programmers;1449320171;9,78145E+12;Joseph Albahari, Ben Albahari;O\'Reilly Media;programmers, instant, reference, pocket;224;19/06/2012;Paperback;14.99 USD
 C# 5.0 All-in-One For Dummies;1118385365;9,78112E+12;Bill Sempf, Chuck Sphar, Stephen R. Davis;For Dummies;dummies, one;840;29/01/2013;Paperback;39.99 USD
 C Programming :: Step By Step Beginner's To Experts Edition.;1500481122;9,7815E+12; Harry. H. Chaudhary.;CreateSpace Independent Publishing Platform;experts, beginner, programming;394;07/07/2014;Paperback;16.99 USD
 Topics in C Programming, Revised Edition;471534048;9,78047E+12;Stephen G. Kochan, Patrick H. Wood;Wiley;revised, programming, topics;528;24/05/1991;Paperback;49.99 USD
 Introduction to Numerical Programming: A Practical Guide for Scientists and Engineers Using Python and C/C++ (Series in Computational Physics);1466569670;9,78147E+12; Titus A. Beu;CRC Press;python, using, series, computational, physics, engineers, scientists, numerical, programming, practical, guide, introduction;674;03/09/2014;Hardcover;89.95 USD
 C Quick Syntax Reference;1430264993;9,78143E+12; Mikael Olsson;Apress;reference, syntax, quick;96;21/01/2015;Paperback;19.99 USD
 Microsoft Visual C++/CLI Step by Step (Step by Step Developer);735675171;9,78074E+12; Julian Templeman;Microsoft Press;developer, cli, visual, microsoft;540;25/08/2013;Paperback;44.99 USD
 Problem Solving and Program Design in C (6th Edition);321535421;9,78032E+12;Jeri R. Hanly, Elliot B. Koffman;Addison Wesley;design, program, solving, problem;936;16/02/2009;Paperback;131.00 USD
 Programming Embedded Systems: With C and GNU Development Tools, 2nd Edition;596009836;9,7806E+12;Michael Barr, Anthony Massa;O\'Reilly Media;development, tools, gnu, systems, embedded, programming;301;01/10/2006;Paperback;49.99 USD
 The Joy of C;047112933X;9,78047E+12;Lawrence H. Miller, Alexander E. Quilici;Wiley;joy;816;30/01/1997;Paperback;55.53 USD
 C++ For Dummies;111882377X;9,78112E+12; Stephen R. Davis;For Dummies;dummies;480;09/06/2014;Paperback;29.99 USD
 Embedded Systems with ARM Cortex-M3 Microcontrollers in Assembly Language and C;982692625;9,78098E+12; Yifeng Zhu;E-Man Press LLC;assembly, language, microcontrollers, cortex, systems, embedded;542;01/08/2014;Paperback;59.50 USD
 PIC Microcontroller Projects in C, Second Edition: Basic to Advanced;80999247;9,78008E+12; Dogan Ibrahim;Newnes;basic, advanced, second, projects, microcontroller, pic;660;07/05/2014;Paperback;64.95 USD
 Theories of Programming Languages;521106974;9,78052E+12; John C. Reynolds;Cambridge University Press;languages, programming, theories;516;02/04/2009;Paperback;69.99 USD
 C: From Theory to Practice;1482214504;9,78148E+12;George S. Tselikis, Nikolaos D. Tselikas;CRC Press;practice, theory;518;12/02/2014;Paperback;79.95 USD
 Programming Problems: A Primer for the Technical Interview (Volume 1);1492175552;9,78149E+12; Bradley Green;CreateSpace Independent Publishing Platform;interview, volume, technical, primer, problems, programming;154;27/03/2012;Paperback;14.99 USD
 C# 2012 for Programmers (5th Edition) (Deitel Developer Series);133440575;9,78013E+12;Paul Deitel, Harvey M. Deitel;Prentice Hall;series, developer, deitel, programmers;1200;07/10/2013;Paperback;59.99 USD
 Learning Python, 5th Edition;1449355730;9,78145E+12; Mark Lutz;O\'Reilly Media;python, learning;1600;06/07/2013;Paperback;64.99 USD
 Programming iOS 8: Dive Deep into Views, View Controllers, and Frameworks;1491908734;9,78149E+12; Matt Neuburg;O\'Reilly Media;controllers, frameworks, view, views, ios, dive, programming;1018;14/12/2014;Paperback;54.99 USD
 Introduction to Algorithms, 3rd Edition;262033844;9,78026E+12;Thomas H. Cormen, Charles E. Leiserson, Ronald L. Rivest, Clifford Stein;The MIT Press;algorithms, introduction;1312;31/07/2009;Hardcover;92.00 USD
 C and the 8051 (4th Edition);978399501;9,78098E+12; Thomas W. Schultz;Wood Island Prints;;464;01/03/2008;Paperback;39.95 USD
 C# Game Programming: For Serious Game Creation;1435455568;9,78144E+12; Daniel Schuller;Cengage Learning PTR;game, creation, programming, serious;448;16/06/2010;Paperback;49.99 USD
 Adaptive Code via C#: Agile coding with design patterns and SOLID principles (Developer Reference);735683204;9,78074E+12; Gary McLean Hall;Microsoft Press;solid, principles, developer, reference, patterns, design, code, via, agile, coding, adaptive;448;19/10/2014;Paperback;49.99 USD
 Designing Audio Effect Plug-Ins in C++: With Digital Audio Signal Processing Theory;240825152;9,78024E+12; Will Pirkle;Focal Press;audio, signal, processing, theory, digital, ins, effect, plug, designing;560;10/10/2012;Paperback;63.95 USD
 Head First C#,: A Learner's Guide to Real-World Programming with Visual C# and .NET;1500193690;9,7815E+12; Harry. H. Chaudhary.;CreateSpace Independent Publishing Platform;programming, visual, net, world, real, first, learner, guide, head;248;02/06/2014;Paperback;12.99 USD
 Programming for Engineers: A Foundational Approach to Learning C and Matlab;3642233023;9,78364E+12; Aaron R. Bradley;Springer;learning, matlab, approach, foundational, engineers, programming;238;25/10/2011;Hardcover;49.95 USD
 C++ Programming in Easy Steps;1840784326;9,78184E+12; Mike McGrath;In Easy Steps Limited;steps, easy, programming;192;12/07/2011;Paperback;14.99 USD
 iOS 8 Programming Fundamentals with Swift: Swift, Xcode, and Cocoa Basics;1491908904;9,78149E+12; Matt Neuburg;O\'Reilly Media;swift, cocoa, basics, xcode, ios, fundamentals, programming;582;05/04/2015;Paperback;49.99 USD
 Programming and Metaprogramming in the Human Biocomputer: Theory and Experiments;051752757X;9,78052E+12; John C. Lilly;Three Rivers Press/Julian Press;theory, experiments, biocomputer, human, metaprogramming, programming;160;27/05/1987;Paperback;15.00 USD
 Problem Solving and Program Design in C (8th Edition);134014898;9,78013E+12;Jeri R. Hanly, Elliot B. Koffman;Prentice Hall;design, program, solving, problem;840;27/02/2015;Paperback;147.00 USD
 Intermediate C Programming;1498711634;9,7815E+12; Yung-Hsiang Lu;CRC Press;programming, intermediate;544;05/06/2015;Paperback;79.95 USD
 Unix Network Programming, Volume 1: The Sockets Networking API (3rd Edition);131411551;9,78013E+12;W. Richard Stevens, Bill Fenner, Andrew M. Rudoff;Addison-Wesley Professional;networking, api, sockets, volume, network, programming, unix;1024;24/11/2003;Hardcover;79.99 USD
 C++ All-in-One For Dummies (For Dummies (Computer/Tech));1118823788;9,78112E+12;John Paul Mueller, Jeff Cogswell;For Dummies;dummies, tech, computer, one;864;18/08/2014;Paperback;39.99 USD
 Game Programming Gems (Game Programming Gems (W/CD));1584500492;9,78158E+12; Mark DeLoura;Charles River Media;gems, programming, game;600;2000-08;Hardcover;69.95 USD
 Programming for Chemical Engineers Using C, C++, and MATLAB;1934015091;9,78193E+12; Raul Raymond Kapuno Jr.;Jones & Bartlett Learning;matlab, using, engineers, chemical, programming;400;31/01/2008;Hardcover;175.95 USD
 C Programming Success in a Day & Rails Programming Professional Made Easy;1511604522;9,78151E+12; Sam Key;CreateSpace Independent Publishing Platform;programming, made, easy, professional, rails, success, day;58;05/04/2015;Paperback;13.11 USD
 C Programming Success in a Day & JavaScript Professional Programming Made Easy;1511604638;9,78151E+12; Sam Key;CreateSpace Independent Publishing Platform;programming, made, easy, professional, javascript, success, day;50;05/04/2015;Paperback;13.15 USD
 C Programming Success in a Day & Windows 8 Tips for Beginners;1511604719;9,78151E+12; Sam Key;CreateSpace Independent Publishing Platform;tips, beginners, windows, day, success, programming;48;05/04/2015;Paperback;12.88 USD
 C Programming Success in a Day & Android Programming In a Day!;151160476X;9,78151E+12; Sam Key;CreateSpace Independent Publishing Platform;day, programming, android, success;46;05/04/2015;Paperback;12.56 USD
 C Programming Success in a Day & HTML Professional Programming Made Easy (Volume 13);1511606312;9,78151E+12; Sam Key;CreateSpace Independent Publishing Platform;programming, easy, volume, made, html, success, day, professional;50;05/04/2015;Paperback;12.77 USD
 C Programming Success in a Day & PHP Programming Professional Made Easy;151160641X;9,78151E+12; Sam Key;CreateSpace Independent Publishing Platform;programming, made, easy, professional, php, success, day;52;05/04/2015;Paperback;12.43 USD
 C Programming Success in a Day & Ruby Programming Professional Made Easy;1511606533;9,78151E+12; Sam Key;CreateSpace Independent Publishing Platform;programming, made, easy, professional, ruby, success, day;50;05/04/2015;Paperback;12.66 USD
 Windows via C/C++;735624240;9,78074E+12;Jeffrey M. Richter, Christophe Nasarre;Microsoft Press;via, windows;848;28/11/2007;Hardcover;69.99 USD
 Game Coding Complete, Fourth Edition;1133776574;9,78113E+12;Mike McShaffry, David Graham;Cengage Learning PTR;fourth, complete, coding, game;960;05/03/2012;Paperback;59.99 USD
 More Exceptional C++: 40 New Engineering Puzzles, Programming Problems, and Solutions;020170434X;9,7802E+12; Herb Sutter;Addison-Wesley Professional;problems, solutions, programming, puzzles, new, engineering, exceptional;304;27/12/2001;Paperback;49.99 USD
 TCP/IP Sockets in C#: Practical Guide for Programmers (The Practical Guides);124660517;9,78012E+12;David Makofske, Michael J. Donahoo, Kenneth L. Calvert;Morgan Kaufmann;practical, guides, programmers, guide, tcp, sockets;175;13/05/2004;Paperback;33.95 USD
 The Art of C Programming;387963928;9,78039E+12;Robin Jones, Ian Stewart;Springer;programming, art;186;22/12/1986;Paperback;99.00 USD
 A Step-by-Step Guide to C Programming;013339946X;9,78013E+12; Jean Paul Corriveau;Prentice Hall;programming, guide;825;27/11/1997;Paperback;210.60 USD
 A First Book of ANSI C, Third Edition;534379648;9,78053E+12; Gary J. Bronson;Course Technology;third, ansi, book, first;768;30/08/2000;Paperback;120.95 USD
 Learning Cocoa with Objective-C: Developing for the Mac and iOS App Stores;149190139X;9,78149E+12;Paris Buttfield-Addison, Jonathon Manning, Tim Nugent;O\'Reilly Media;ios, app, stores, mac, developing, cocoa, objective, learning;388;27/03/2014;Paperback;39.99 USD
 A Retargetable C Compiler: Design and Implementation;805316701;9,78081E+12;David R. Hanson, Christopher W. Fraser;Addison-Wesley Professional;implementation, design, compiler, retargetable;592;10/02/1995;Paperback;69.99 USD
 Game Programming Patterns;990582906;9,78099E+12; Robert Nystrom;Genever Benning;patterns, programming, game;354;02/11/2014;Paperback;39.95 USD
 Fractal Programming in C;1558510370;9,78156E+12; Roger T. Stevens;M & T Books;programming, fractal;958;1989-08;Paperback;29.95 USD
 Types and Programming Languages;262162091;9,78026E+12; Benjamin C. Pierce;The MIT Press;languages, programming, types;645;01/02/2002;Hardcover;85.00 USD
 C++14 FAQs;1500239879;9,7815E+12; Chandra Shekhar Kumar;CreateSpace Independent Publishing Platform;faqs;104;19/06/2014;Paperback;14.99 USD
 MCSD Certification Toolkit (Exam 70-483): Programming in C#;1118612094;9,78112E+12;Tiberiu Covaci, Rod Stephens, Vincent Varallo, Gerry O\'Brien;Wrox;programming, exam, toolkit, certification, mcsd;648;13/05/2013;Paperback;59.99 USD
 Pro C# 5.0 and the .NET 4.5 Framework (Expert's Voice in .NET);1430242337;9,78143E+12; Andrew Troelsen;Apress;net, voice, expert, framework, pro;1560;21/08/2012;Paperback;59.99 USD
 Programming Massively Parallel Processors, Second Edition: A Hands-on Approach;124159923;9,78012E+12;David B. Kirk, Wen-mei W. Hwu;Morgan Kaufmann;hands, approach, second, processors, massively, parallel, programming;514;28/12/2012;Paperback;74.95 USD
 Microsoft C: Programming for the PC;672226618;9,78067E+12; Robert Lafore;Sams Publishing;programming, microsoft;748;1989-02;Paperback;Unknown
 The Concurrent C Programming Language;929306007;9,78093E+12;Narain Gehani, William D. Roome;Silicon Pr;language, programming, concurrent;303;1989-03;Paperback;35.95 USD
 Sams Teach Yourself Objective-C in 24 Hours (2nd Edition);672334496;9,78067E+12; Jesse Feiler;Sams Publishing;hours, objective, yourself, teach, sams;368;19/03/2014;Paperback;39.99 USD
 Computer Graphics: Principles and Practice in C (2nd Edition);201848406;9,7802E+12;James D. Foley, Andries van Dam, Steven K. Feiner, John F. Hughes;Addison-Wesley Professional;practice, principles, graphics, computer;1200;14/08/1995;Hardcover;99.99 USD
 Sams Teach Yourself C in 21 Days (6th Edition);672324482;9,78067E+12;Bradley L. Jones, Peter Aitken;Sams Publishing;days, yourself, teach, sams;960;05/10/2002;Paperback;49.99 USD
 A Tour of C Programming :: For First Time Beginner's With 2000+ C Codes;1500529559;9,7815E+12; Harry. H. Chaudhary.;CreateSpace Independent Publishing Platform;beginner, codes, time, first, programming, tour;394;14/07/2014;Paperback;16.99 USD
 Study Guide: for C Programming: A Modern Approach;393969460;9,78039E+12; Manuel E. Bermudez;W. W. Norton & Company;approach, modern, programming, guide, study;256;17/01/1998;Paperback;Unknown
 Advanced Topics in C: Core Concepts in Data Structures (Expert's Voice in C);1430264004;9,78143E+12; Noel Kalicharan;Apress;structures, expert, voice, data, concepts, topics, core, advanced;312;29/10/2013;Paperback;49.99 USD
 Introduction to C Programming with the TMS320LF2407A(TM) DSP Controller;145658880X;9,78146E+12; George Terzakis;CreateSpace Independent Publishing Platform;controller, dsp, tms320lf2407a, programming, introduction;422;07/02/2011;Paperback;38.00 USD
 Programming Projects in C for Students of Engineering, Science, and Mathematics;161197349X;9,78161E+12; Rouben Rostamian;SIAM-Society for Industrial and Applied Mathematics;science, mathematics, engineering, students, projects, programming;409;03/09/2014;Paperback;69.00 USD
 Memory as a Programming Concept in C and C++;521520436;9,78052E+12; Frantisek Franek;Cambridge University Press;concept, programming, memory;276;17/11/2003;Paperback;49.99 USD
 Pocket Guide to TCP/IP Socket Programming in C (Morgan Kaufmann Series in Networking);1558606866;9,78156E+12;Michael J. Donahoo, Kenneth L. Calvert;Morgan Kaufmann;kaufmann, series, networking, morgan, programming, guide, tcp, socket, pocket;130;21/08/2000;Paperback;15.95 USD
 Clean Code: A Handbook of Agile Software Craftsmanship;132350882;9,78013E+12; Robert C. Martin;Prentice Hall;software, craftsmanship, agile, handbook, code, clean;464;11/08/2008;Paperback;49.99 USD
 Beginner's Guide To Embedded C Programming: Using The Pic Microcontroller And The Hitech Picc-Lite C Compiler;1438231598;9,78144E+12; Chuck Hellebuyck;CreateSpace Independent Publishing Platform;hitech, picc, lite, compiler, microcontroller, pic, guide, embedded, programming, using, beginner;202;25/05/2008;Paperback;39.95 USD
 Beginning Arduino Programming (Technology in Action);1430237775;9,78143E+12; Brian Evans;Apress;action, technology, programming, arduino, beginning;272;16/10/2011;Paperback;39.99 USD
 Beginning C, 5th Edition (Expert's Voice in C);1430248815;9,78143E+12; Ivor Horton;Apress;voice, expert, beginning;688;26/02/2013;Paperback;59.99 USD
 Python Programming Professional Made Easy & C Programming Professional Made Easy (Volume 17);1508964289;9,78151E+12; Sam Key;CreateSpace Independent Publishing Platform;easy, made, professional, programming, volume, python;54;19/03/2015;Paperback;14.91 USD
 Beginner's Guide to Embedded C Programming - Volume 3: Creating the SimpleC Library of Functions;1461061253;9,78146E+12; Chuck Hellebuyck;CreateSpace Independent Publishing Platform;simplec, library, functions, creating, volume, guide, embedded, programming, beginner;196;02/04/2011;Paperback;39.95 USD
 The Waite Group's Microsoft C Programming for the PC;067222738X;9,78067E+12; Robert W. Lafore;Financial Times Prentice Hall;programming, microsoft, group, waite;1263;1990-10;Paperback;29.95 USD
 Waite Group's Turbo C Programming for the PC (The Waite Group);067222660X;9,78067E+12; Robert Lafore;Financial Times Prentice Hall;waite, group, programming, turbo;1201;01/11/1988;Paperback;29.95 USD
 Thinking in C++, Volume 2: Practical Programming;130353132;9,78013E+12;Bruce Eckel, Chuck Allison;Prentice Hall;programming, practical, volume, thinking;832;27/12/2003;Paperback;91.00 USD
 Jumping into C++;988927802;9,78099E+12; Alex Allain;Cprogramming.com;jumping;536;19/04/2013;Paperback;34.99 USD
 C+ C++: Programming With Objects in C and C++;70296626;9,78007E+12; Allen I. Holub;Computing Mcgraw-Hill;objects, programming;427;1991-04;Paperback;29.95 USD
 Mathematics and Python Programming;1326017969;9,78133E+12; J.C. Bautista;lulu.com;programming, python, mathematics;266;13/09/2014;Paperback;21.42 USD
 Objective-C for Absolute Beginners: iPhone, iPad and Mac Programming Made Easy;1430236531;9,78143E+12;Gary Bennett, Mitchell Fisher, Brad Lees;Apress;programming, made, easy, mac, ipad, absolute, beginners, iphone, objective;340;29/11/2011;Paperback;39.99 USD
 An Introduction to Object-Oriented Programming with Java;73523305;9,78007E+12; C. Thomas Wu;McGraw-Hill Science/Engineering/Math;java, programming, oriented, object, introduction;1008;24/03/2009;Paperback;Unknown
 C Programming Success in a Day & C Programming Success in a Day;1508948429;9,78151E+12; Sam Key;CreateSpace Independent Publishing Platform;day, success, programming;58;18/03/2015;Paperback;14.07 USD
 Programming in ANSI C;74604015;9,78007E+12; Balagurusamy;McGraw-Hill Education;ansi, programming;425;01/03/1994;Paperback;Unknown
 Structured C for Engineering and Technology (4th Edition);130206822;9,78013E+12;James L. Antonakos, Kenneth C. Mansfield, Thomas A Adamson;Prentice Hall;technology, engineering, structured;896;15/05/2000;Paperback;111.40 USD
 Practical Statecharts in C/C++: Quantum Programming for Embedded Systems with CDROM;1578201101;9,78158E+12; Miro Samek;CRC Press;systems, cdrom, embedded, programming, statecharts, quantum, practical;389;01/07/2002;Paperback;52.95 USD
 C Programming Without Fear :: A Beginner's Guide That Makes You C Champion Including 2000+ C Codes.;1500521914;9,7815E+12; Harry. H. Chaudhary.;CreateSpace Independent Publishing Platform;including, codes, champion, makes, beginner, guide, programming;394;14/07/2014;Paperback;15.99 USD
 C Programming: The Essentials for Engineers and Scientists (Undergraduate Texts in Computer Science);1461271614;9,78146E+12; David R. Brooks;Springer;texts, computer, science, undergraduate, scientists, essentials, engineers, programming;479;30/10/2012;Paperback;99.00 USD
 C Programming for Beginners: 2000+ Code Examples with 23+ Chapter's.;1500533173;9,7815E+12; Harry. H. Chaudhary.;CreateSpace Independent Publishing Platform;chapter, examples, code, beginners, programming;394;14/07/2014;Paperback;17.99 USD
 Applications Programming in ANSI C (3rd Edition);23611413;9,78002E+12;Richard Johnsonbaugh, Martin Kalin;Prentice Hall;ansi, programming, applications;875;26/12/1996;Paperback;190.60 USD
 Professional Parallel Programming with C#: Master Parallel Extensions with .NET 4;470495995;9,78047E+12; Gastón C. Hillar;Wrox;parallel, net, extensions, programming, professional, master;576;21/12/2010;Paperback;54.99 USD
 The Spirit of C: An Introduction to Modern Programming;314285008;9,78031E+12;Henry Mullish, Herbert L. Cooper;Thomson Learning;programming, modern, introduction, spirit;400;1987-01;Paperback;74.95 USD
 Programming in C++: Lessons and Applications;72424125;9,78007E+12;Tim B D\'Orazio, Tim D\'Orazio;McGraw-Hill Science/Engineering/Math;applications, lessons, programming;976;01/07/2003;Paperback;Unknown
 Sams Teach Yourself C for Linux Programming in 21 Days;672315971;9,78067E+12; Erik de Castro Lopo;Sams;programming, days, linux, yourself, teach, sams;768;22/12/1999;Paperback;29.99 USD
 Programming Games in C;1558513809;9,78156E+12; Robert E. Marmelstein;M & T Books;games, programming;350;1994-08;Paperback;34.95 USD
 Programming Microcontrollers in C;1878707140;9,78188E+12; Ted Van Sickle;Llh Technology Pub;microcontrollers, programming;394;1994-05;Paperback;39.95 USD
 Programming 2D Games;146650868X;9,78147E+12; Charles Kelly;A K Peters/CRC Press;games, programming;438;21/06/2012;Hardcover;65.95 USD
 Computer Fundamentals and Programming in C;198084560;9,7802E+12;Pradip Dey, Manas Ghosh;Oxford University Press;programming, fundamentals, computer;512;31/08/2013;Paperback;34.95 USD
 OpenCL Programming Guide;321749642;9,78032E+12;Aaftab Munshi, Benedict Gaster, Timothy G. Mattson, James Fung, Dan Ginsburg;Addison-Wesley Professional;guide, programming, opencl;648;23/07/2011;Paperback;54.99 USD
 C Programming Language Essentials (Essentials Study Guides);878916962;9,78088E+12; Ernest C. Ackermann;Research & Education Association;essentials, guides, study, programming, language;128;01/01/1998;Paperback;6.95 USD
 C Programming - A Beginner's Course;1438287844;9,78144E+12; Noel Kalicharan;CreateSpace Independent Publishing Platform;course, beginner, programming;254;22/08/2008;Paperback;24.95 USD
 The C Programming Language :: Golden Beginner's To Experts Edition;150048492X;9,7815E+12; Harry. H. Chaudhary.;CreateSpace Independent Publishing Platform;experts, beginner, golden, language, programming;394;10/07/2014;Paperback;17.99 USD
 C Programming for the Absolute Beginner;1931841527;9,78193E+12; Michael Vine;Course Technology PTR;beginner, absolute, programming;280;09/09/2002;Paperback;29.99 USD
 Beginner's Guide to Embedded C Programming - Volume 2: Timers, Interrupts, Communication, Displays and More;1448628148;9,78145E+12; Chuck Hellebuyck;CreateSpace Independent Publishing Platform;interrupts, communication, displays, timers, volume, guide, embedded, programming, beginner;206;22/06/2009;Paperback;39.95 USD
 Beginning Programming with Java For Dummies;1118407814;9,78112E+12; Burd;For Dummies;dummies, java, programming, beginning;480;23/06/2014;Paperback;29.99 USD
 C++ Network Programming, Volume 2: Systematic Reuse with ACE and Frameworks;201795256;9,7802E+12;Douglas Schmidt, Stephen D. Huston;Addison-Wesley Professional;ace, frameworks, reuse, systematic, programming, volume, network;384;08/11/2002;Paperback;64.99 USD
 Beginning iPhone SDK Programming with Objective-C;470500972;9,78047E+12; Wei-Meng Lee;Wrox;objective, programming, sdk, iphone, beginning;552;07/01/2010;Paperback;39.99 USD
 C Language Programming (Chinese Edition);7115273677;9,78712E+12; Peng Zheng Wen Lu Xin;Posts and Telecom Press;chinese, programming, language;246;01/01/2012;Paperback;Unknown
 Mastering C Pointers: Tools for Programming Power;012697408X;9,78013E+12; Robert J. Traister;Academic Press Inc;power, programming, tools, pointers, mastering;180;1990;Hardcover;Unknown
 Linux: Linux Command Line - A Complete Introduction To The Linux Operating System And Command Line (With Pics) (Unix, Linux kemel, Linux command line, ... CSS, C++, Java, PHP, Excel, code) (Volume 1);1507836996;9,78151E+12; M.J. Brown;CreateSpace Independent Publishing Platform;linux, line, command, java, php, code, volume, css, excel, pics, introduction, complete, operating, system, unix, kemel;82;03/02/2015;Paperback;12.99 USD
 Object Oriented Programming with C++: 6e;9383286504;9,78938E+12; E Balagurusamy;Tata McGraw Hill Education Private Limited;programming, oriented, object;562;20/05/2013;Paperback;16.95 USD
 Problem Solving with C++: The Object of Programming, Fifth Edition;321268652;9,78032E+12; Walter Savitch;Addison Wesley;fifth, programming, object, solving, problem;960;14/05/2004;Paperback;109.00 USD
 Embedded C Programming and the Microchip PIC;1401837484;9,7814E+12;Richard H. Barnett, Sarah Cox, Larry O\'Cull;Cengage Learning;pic, microchip, programming, embedded;497;03/11/2003;Paperback;209.95 USD
 Beginning Programming All-In-One Desk Reference For Dummies;470108541;9,78047E+12; Wallace Wang;For Dummies;reference, dummies, desk, one, programming, beginning;720;03/06/2008;Paperback;34.99 USD
 Numerical Methods for Engineers: With Software and Programming Applications;72431938;9,78007E+12;Steven C. Chapra, Raymond Canale;McGraw-Hill Science/Engineering/Math;programming, applications, software, engineers, methods, numerical;944;16/07/2001;Hardcover;121.25 USD
 C Programming Success in a Day & MYSQL Programming Professional Made Easy (Volume 10);1511589620;9,78151E+12; Sam Key;CreateSpace Independent Publishing Platform;programming, easy, volume, made, mysql, success, day, professional;52;03/04/2015;Paperback;13.20 USD
 Beginning ASP.NET 4.5: in C# and VB;1118311809;9,78112E+12; Imar Spaanjaars;Wrox;net, asp, beginning;888;06/11/2012;Paperback;44.99 USD
 Programming in Visual Basic 2010;73517259;9,78007E+12;Julia Case Bradley, Anita Millspaugh;McGraw-Hill/Irwin;basic, visual, programming;704;28/07/2010;Paperback;Unknown
 Advanced Topics in Types and Programming Languages;262162288;9,78026E+12; Unknown;The MIT Press;languages, programming, types, topics, advanced;608;23/12/2004;Hardcover;74.00 USD
 The Denotational Description of Programming Languages: An Introduction;387904336;9,78039E+12; Michael J.C. Gordon;Springer;introduction, languages, programming, description, denotational;162;28/02/1984;Paperback;99.00 USD
 Problem Solving with C++ (6th Edition);321412699;9,78032E+12; Walter Savitch;Addison Wesley;solving, problem;1056;10/03/2006;Paperback;103.00 USD
 C Programming Professional.: Sixth Edition 2014 For Beginner's.;1495995763;9,7815E+12; Harry Hariom Choudhary;CreateSpace Independent Publishing Platform;beginner, sixth, professional, programming;408;18/02/2014;Paperback;16.99 USD
 C Programming Proverbs and Quick Reference;067230130X;9,78067E+12; Ron Wodaski;Sams Publishing;reference, quick, proverbs, programming;350;1992-10;Paperback;14.95 USD
 C Programming in Easy Steps;760755043;9,78076E+12; Mike McGrath;Barnes and Noble;steps, easy, programming;192;2004;Paperback;Unknown
 C++ For Dummies;470317264;9,78047E+12; Stephen R. Davis;For Dummies;dummies;432;11/05/2009;Paperback;29.99 USD
 C Programming for Unix;672485184;9,78067E+12; John Valley;Sams Publishing;unix, programming;400;1992-11;Paperback;29.95 USD
 C Programmer's Toolkit (Programming series);880227885;9,78088E+12; Jack J. Purdum;Que Pub;series, programming, toolkit, programmer;700;1991-11;Paperback;39.95 USD
 Mastering C# Database Programming;782141838;9,78078E+12; Jason Price;Sybex;programming, database, mastering;800;06/05/2003;Paperback;59.99 USD
 Basic IBM Mainframe Assembly Language Programming;146357875X;9,78146E+12; Kevin C O\'Kane;CreateSpace Independent Publishing Platform;language, programming, assembly, mainframe, ibm, basic;234;21/06/2011;Paperback;14.99 USD
 Code: The Hidden Language of Computer Hardware and Software;735611319;9,78074E+12; Charles Petzold;Microsoft Press;hardware, software, computer, language, hidden, code;400;21/10/2000;Paperback;22.99 USD
 Nonlinear Programming: Theory and Algorithms;471486000;9,78047E+12;Mokhtar S. Bazaraa, Hanif D. Sherali, C. M. Shetty;Wiley-Interscience;algorithms, theory, programming, nonlinear;872;05/05/2006;Hardcover;164.00 USD
 Microsoft Visual C# 2012: An Introduction to Object-Oriented Programming;1285096339;9,78129E+12; Joyce Farrell;Cengage Learning;oriented, programming, object, introduction, visual, microsoft;864;04/03/2013;Paperback;184.95 USD
 Secure Coding in C and C++;321335724;9,78032E+12; Robert C. Seacord;Addison-Wesley Professional;coding, secure;368;19/09/2005;Paperback;54.99 USD
 Programming WCF Services: Design and Build Maintainable Service-Oriented Systems;1491944838;9,78149E+12;Juval Lowy, Michael Montgomery;O\'Reilly Media;service, oriented, systems, maintainable, build, wcf, services, design, programming;900;25/08/2015;Paperback;59.99 USD
 Effective Objective-C 2.0: 52 Specific Ways to Improve Your iOS and OS X Programs (Effective Software Development Series);321917014;9,78032E+12; Matt Galloway;Addison-Wesley Professional;effective, software, development, series, programs, improve, objective, specific, ways, ios;320;26/05/2013;Paperback;44.99 USD
 Just Enough C/C++ Programming;1598634682;9,7816E+12; Guy W. Lecky-Thompson;Cengage Learning PTR;programming;400;12/11/2007;Paperback;29.99 USD
 Inside Visual C++: With CDROM (Microsoft Programming Series);1572315652;9,78157E+12; David J Kruglinski;Microsoft Press;programming, series, microsoft, cdrom, visual, inside;940;01/06/1997;Paperback;49.99 USD
 Revolutionary Guide to MFC 4.0 Programming with Visual C++, with CD-ROM;1874416923;9,78187E+12; Mike Blaszczak;Wrox Press;visual, rom, programming, mfc, guide, revolutionary;871;1996-05;Paperback;49.95 USD
 C++: A Dialog: Programming with the C++ Standard Library;130094021;9,78013E+12;Steve Heller, Chrysalis Software Corp.;Prentice Hall PTR;library, standard, programming, dialog;1122;30/08/2002;Paperback;44.99 USD
 Network Programming in C/Book and Disk (Programming series);880225696;9,78088E+12; Barry Nance;Que;programming, series, disk, book, network;648;1990-05;Paperback;49.95 USD
 Introduction to Scientific Programming: Computational Problem Solving Using Maple and C;387946306;9,78039E+12; Joseph L. Zachary;Springer;solving, using, maple, problem, computational, scientific, programming, introduction;380;26/09/1996;Hardcover;99.00 USD
